ROAD_NAME,district,address
館前東路,板橋區,220台灣新北市板橋區館前東路74號
昌平街,新莊區,242台灣新北市新莊區昌平街3號
昌平街,新莊區,242台灣新北市新莊區昌平街21號
昌平街,新莊區,242台灣新北市新莊區昌平街21號
信義路,林口區,244台灣新北市林口區信義路81號
信義路,林口區,244台灣新北市林口區信義路81號
四川路二段245巷,板橋區,220台灣新北市板橋區四川路二段245巷63號
林口區,新北市,244台灣新北市林口區東湖頭
林口區,新北市,244台灣新北市林口區東湖頭
林口區,新北市,244台灣新北市林口區東湖頭
中正路514巷,林口區,244台灣新北市林口區中正路514巷61號
實踐路,板橋區,220台灣新北市板橋區實踐路1號
中正路514巷,林口區,244台灣新北市林口區中正路514巷61號
中正路514巷,林口區,244台灣新北市林口區中正路514巷61號
信義路,林口區,244台灣新北市林口區信義路53號
信義路,林口區,244台灣新北市林口區信義路58號
實踐路,板橋區,"號, No. 5-1實踐路板橋區新北市台灣 220"
信義路,林口區,244台灣新北市林口區信義路58號
信義路,林口區,244台灣新北市林口區信義路58號
信義路,林口區,244台灣新北市林口區信義路58號
信義路,林口區,244台灣新北市林口區信義路58號
信義路,林口區,244台灣新北市林口區信義路59號
信義路,林口區,244台灣新北市林口區信義路81號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
北88鄉道,土城區,236台灣新北市土城區北88鄉道137號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
安和路,中和區,235台灣新北市中和區安和路89號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路81號
信義路,林口區,244台灣新北市林口區信義路81號
信義路,林口區,244台灣新北市林口區信義路81號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路100號
信義路,林口區,244台灣新北市林口區信義路152號
信義路,林口區,244台灣新北市林口區信義路180號
信義路,林口區,244台灣新北市林口區信義路180號
金城路一段,土城區,236台灣新北市土城區金城路一段56號
金城路一段,土城區,236台灣新北市土城區金城路一段56號
林口區,新北市,244台灣新北市林口區凡爾賽
信義路,林口區,244台灣新北市林口區信義路180號
林口區,新北市,244台灣新北市林口區凡爾賽
信義路,林口區,244台灣新北市林口區信義路261號
信義路,林口區,244台灣新北市林口區信義路261號
信義路,林口區,244台灣新北市林口區信義路261號
信義路,林口區,244台灣新北市林口區信義路261號
民權街,三峽區,237台灣新北市三峽區民權街207號
民權街,三峽區,237台灣新北市三峽區民權街225號
信義路,林口區,244台灣新北市林口區信義路261號
德興街,土城區,236台灣新北市土城區德興街107號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214-220號
信義路,林口區,244台灣新北市林口區信義路214號
信義路,林口區,244台灣新北市林口區信義路214號
信義路,林口區,244台灣新北市林口區信義路214號
信義路,林口區,244台灣新北市林口區信義路210號
信義路,林口區,244台灣新北市林口區信義路210號
信義路,林口區,244台灣新北市林口區信義路210號
信義路,林口區,244台灣新北市林口區信義路208號
信義路,林口區,244台灣新北市林口區信義路208號
信義路,林口區,244台灣新北市林口區信義路208號
信義路,林口區,244台灣新北市林口區信義路208號
林口區,新北市,244台灣新北市林口區榮耀之星
信義路,林口區,244台灣新北市林口區信義路275號
信義路,林口區,244台灣新北市林口區信義路275號
信義路,林口區,244台灣新北市林口區信義路275號
信義路,林口區,244台灣新北市林口區信義路299號
信義路,林口區,244台灣新北市林口區信義路299號
信義路,林口區,244台灣新北市林口區信義路392號
信義路,林口區,244台灣新北市林口區信義路392號
信義路,林口區,244台灣新北市林口區信義路392號
信義路,林口區,244台灣新北市林口區信義路392號
信義路,林口區,244台灣新北市林口區信義路392號
信義路,林口區,244台灣新北市林口區信義路317號
平埔街22巷,深坑區,222台灣新北市深坑區平埔街22巷19號
金城路二段,土城區,236台灣新北市土城區金城路二段36號
金城路二段,土城區,236台灣新北市土城區金城路二段36號
英士路,板橋區,220台灣新北市板橋區英士路179號
英士路,板橋區,220台灣新北市板橋區英士路179號
信義路,林口區,244台灣新北市林口區信義路390號
信義路,林口區,244台灣新北市林口區信義路317號
信義路,林口區,244台灣新北市林口區信義路291號
信義路,林口區,244台灣新北市林口區信義路291號
信義路,林口區,244台灣新北市林口區信義路297號
信義路,林口區,244台灣新北市林口區信義路214-220號
中央路三段,土城區,236台灣新北市土城區中央路三段45號
中央路三段,土城區,236台灣新北市土城區中央路三段45號
國華路,鶯歌區,239台灣新北市鶯歌區國華路298號
文化街,深坑區,222台灣新北市深坑區文化街104號
四維路,林口區,244台灣新北市林口區四維路136號
中山路299巷,三峽區,237台灣新北市三峽區中山路299巷37號
大智路,三峽區,237台灣新北市三峽區大智路69號
光復路二段,三重區,241台灣新北市三重區光復路二段85號
仁愛路二段,林口區,244台灣新北市林口區仁愛路二段158號
林口區,新北市,244台灣新北市林口區佳林四維路口
林口區,新北市,244台灣新北市林口區佳林四維路口
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
四維路,林口區,244台灣新北市林口區四維路136號
中正路,板橋區,220台灣新北市板橋區中正路439號
四維路,林口區,244台灣新北市林口區四維路136號
四維路,林口區,244台灣新北市林口區四維路136號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
四維路,林口區,244台灣新北市林口區四維路120號
光復路99巷,蘆洲區,247台灣新北市蘆洲區光復路99巷11號
光復路99巷,蘆洲區,247台灣新北市蘆洲區光復路99巷11號
文化路393巷2弄,鶯歌區,239台灣新北市鶯歌區文化路393巷2弄7號
北88鄉道,土城區,236台灣新北市土城區北88鄉道20號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
四維路,林口區,244台灣新北市林口區四維路255號
四維路,林口區,244台灣新北市林口區四維路251號
四維路,林口區,244台灣新北市林口區四維路249號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
四維路,林口區,244台灣新北市林口區四維路257號
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,244台灣新北市林口區四維路178號
四維路,林口區,"號, No. 176四維路林口區新北市台灣 244"
四維路,林口區,244台灣新北市林口區四維路176號
四維路,林口區,244台灣新北市林口區四維路176號
四維路,林口區,244台灣新北市林口區四維路176號
中央路一段,土城區,236台灣新北市土城區中央路一段327號
四維路,林口區,244台灣新北市林口區四維路176號
四維路,林口區,"號, No. 251四維路林口區新北市台灣 244"
中華路一段,土城區,236台灣新北市土城區中華路一段227號
中華路一段,土城區,236台灣新北市土城區中華路一段229號
林口區,新北市,244台灣新北市林口區佳林四維路口
林口區,新北市,244台灣新北市林口區佳林四維路口
林口區,新北市,244台灣新北市林口區佳林四維路口
中華路一段,土城區,236台灣新北市土城區中華路一段227號
漢生東路,板橋區,220台灣新北市板橋區漢生東路280號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
中央路一段,土城區,236台灣新北市土城區中央路一段327號
中央路一段,土城區,236台灣新北市土城區中央路一段327號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
文化一路二段,林口區,244台灣新北市林口區文化一路二段2號
文化一路二段,林口區,244台灣新北市林口區文化一路二段2號
文化一路二段,林口區,244台灣新北市林口區文化一路二段2號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路156號
四維路,林口區,244台灣新北市林口區四維路156號
台2乙線,淡水區,251台灣新北市淡水區台2乙線40號
103縣道,蘆洲區,247台灣新北市蘆洲區103縣道301號
廣權路,板橋區,220台灣新北市板橋區廣權路76號
廣權路,板橋區,220台灣新北市板橋區廣權路76號
廣權路,板橋區,220台灣新北市板橋區廣權路76號
土城區,新北市,236台灣新北市土城區清水國小
土城區,新北市,236台灣新北市土城區清水國小
土城區,新北市,236台灣新北市土城區清水國小
四維路,林口區,244台灣新北市林口區四維路156號
四維路,林口區,244台灣新北市林口區四維路150號
廣權路,板橋區,220台灣新北市板橋區廣權路75號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
内山公路,土城区,236台灣新北市土城区内山公路172號
台2乙線,淡水區,251台灣新北市淡水區台2乙線40號
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
中央路一段,土城區,236台灣新北市土城區中央路一段286號
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
中正東路,淡水區,251台灣新北市淡水區中正東路40-1號
台2乙線,淡水區,251台灣新北市淡水區台2乙線40號
四維路,林口區,244台灣新北市林口區四維路150號
四維路,林口區,244台灣新北市林口區四維路150號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
五權街30巷37弄,板橋區,220台灣新北市板橋區五權街30巷37弄13號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
内山公路,土城区,236台灣新北市土城区内山公路172號
淡水區,新北市,251台灣新北市淡水區運動公園(百齡公園)
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
中正東路一段3巷,淡水區,251台灣新北市淡水區中正東路一段3巷1號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
内山公路,土城区,236台灣新北市土城区内山公路233號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
内山公路,土城区,236台灣新北市土城区内山公路233號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
内山公路,土城区,236台灣新北市土城区内山公路172號
新北市,台灣,236台灣新北市土城區236
新北市,台灣,236台灣新北市土城區236
新北市,台灣,236台灣新北市土城區236
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
中華路一段,土城區,236台灣新北市土城區中華路一段182號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路114號
四維路,林口區,244台灣新北市林口區四維路60號
學府路二段,土城區,236台灣新北市土城區學府路二段134號
中華路一段,土城區,236台灣新北市土城區中華路一段200號
四維路,林口區,244台灣新北市林口區四維路114號
四維路,林口區,244台灣新北市林口區四維路114號
四維路,林口區,244台灣新北市林口區四維路110號
四維路,林口區,244台灣新北市林口區四維路114號
四維路,林口區,244台灣新北市林口區四維路114號
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
林口區,新北市,244台灣新北市林口區林口國中側門[新巴士]
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路62號
中華路一段,土城區,236台灣新北市土城區中華路一段245號
台3線,土城區,236台灣新北市土城區台3線253號
四維路,林口區,244台灣新北市林口區四維路60號
四維路,林口區,244台灣新北市林口區四維路58號
四維路,林口區,244台灣新北市林口區四維路60號
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路60號
四維路,林口區,244台灣新北市林口區四維路60號
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路62號
四維路,林口區,244台灣新北市林口區四維路20號
四維路,林口區,244台灣新北市林口區四維路40號
四維路,林口區,244台灣新北市林口區四維路58號
四維路,林口區,244台灣新北市林口區四維路20號
四維路,林口區,244台灣新北市林口區四維路b10號
四維路,林口區,244台灣新北市林口區四維路6號
四維路,林口區,244台灣新北市林口區四維路2號
仁愛路二段,林口區,244台灣新北市林口區仁愛路二段492-1號
林口區,新北市,244台灣新北市林口區林口國中[新巴士]
中央路一段,土城區,236台灣新北市土城區中央路一段286號
台3線,土城區,236台灣新北市土城區台3線200號
中華路一段,土城區,236台灣新北市土城區中華路一段208號
118號,西雲路,248台灣新北市五股區西雲路118號2樓
中華路一段,土城區,236台灣新北市土城區中華路一段218號
林口區,新北市,244台灣新北市林口區林口國中[新巴士]
内山公路,土城区,236台灣新北市土城区内山公路277號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
中華路一段,土城區,236台灣新北市土城區中華路一段277號
内山公路,土城区,236台灣新北市土城区内山公路279號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
内山公路,土城区,236台灣新北市土城区内山公路279號
内山公路,土城区,236台灣新北市土城区内山公路279號
民治路,林口區,244台灣新北市林口區民治路25號
中華路二段,土城區,236台灣新北市土城區中華路二段1號
内山公路,土城区,236台灣新北市土城区内山公路61號
内山公路,土城区,236台灣新北市土城区内山公路279號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
中正路二段,淡水區,251台灣新北市淡水區中正路二段18號
中正路二段,淡水區,251台灣新北市淡水區中正路二段18號
中華路二段99巷,土城區,236台灣新北市土城區中華路二段99巷2號
中華路二段,土城區,236台灣新北市土城區中華路二段69號
台3線,土城區,236台灣新北市土城區台3線36號
中華路二段99巷,土城區,236台灣新北市土城區中華路二段99巷2號
民治路,林口區,244台灣新北市林口區民治路25號
民治路,林口區,244台灣新北市林口區民治路25號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
中華路二段,土城區,236台灣新北市土城區中華路二段50號
中華路二段,土城區,236台灣新北市土城區中華路二段50號
中華路二段,土城區,236台灣新北市土城區中華路二段50號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
内山公路,土城区,236台灣新北市土城区内山公路58號
中華路二段,土城區,236台灣新北市土城區中華路二段66號
四維路,林口區,244台灣新北市林口區四維路118號
中華路二段,土城區,236台灣新北市土城區中華路二段74號
台3線,土城區,236台灣新北市土城區台3線82號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
四維路,林口區,244台灣新北市林口區四維路118號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
新興路,三重區,241台灣新北市三重區新興路8號
安和路,中和區,"號, No. 51安和路中和區新北市台灣 235"
文化三路二段,林口區,244台灣新北市林口區文化三路二段36號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
重新路三段115巷,三重區,241台灣新北市三重區重新路三段115巷12號
林口區,新北市,244台灣新北市林口區水波涵碧社區[新巴士]
深坑區,新北市,222台灣新北市深坑區深美橋
中正路一段87巷8弄,淡水區,251台灣新北市淡水區中正路一段87巷8弄29號
四維路,林口區,244台灣新北市林口區四維路118號
三重區,新北市,241台灣新北市三重區新北高中
公園路,林口工二工業區,244台灣新北市林口區公園路231號
新北市,台灣,241台灣新北市三重區New Taipei Senior High School
新北市,台灣,241台灣新北市三重區New Taipei Senior High School
新北市,台灣,241台灣新北市三重區New Taipei Senior High School
三信路,三重區,241台灣新北市三重區三信路1號
三信路,三重區,241台灣新北市三重區三信路1號
大義路,三峽區,237台灣新北市三峽區大義路277號
103縣道,蘆洲區,247台灣新北市蘆洲區103縣道301號
大義路,樹林區,238台灣新北市樹林區大義路382號
三民路,新店區,231台灣新北市新店區三民路19號
公園路,林口工二工業區,244台灣新北市林口區公園路231號
192號,公園路,244台灣新北市林口區公園路192號公鄰23公園兒童遊戲場
公園路,林口區,244台灣新北市林口區公園路192號
192號,公園路,244台灣新北市林口區公園路192號公鄰23公園兒童遊戲場
文化二路一段,林口區,244台灣新北市林口區文化二路一段266號
公園路,林口區,244台灣新北市林口區公園路192號
文化二路一段,林口區,244台灣新北市林口區文化二路一段266號15號
大成路,樹林區,238台灣新北市樹林區大成路323號
民族街28巷9弄,三峽區,237台灣新北市三峽區民族街28巷9弄12號
大成路,樹林區,238台灣新北市樹林區大成路351號
大成路,樹林區,238台灣新北市樹林區大成路331號
大成路,樹林區,238台灣新北市樹林區大成路327號
大成路,樹林區,238台灣新北市樹林區大成路327號
集美街,三重區,241台灣新北市三重區集美街6號
集賢路,三重區,241台灣新北市三重區集賢路78號
集賢路,三重區,241台灣新北市三重區集賢路78號
竹林路,林口區,244台灣新北市林口區竹林路267號
文化二路一段,林口區,244台灣新北市林口區文化二路一段266號15號
自強路二段,三重區,241台灣新北市三重區自強路二段96號
自強路二段,三重區,241台灣新北市三重區自強路二段96號
自強路二段,三重區,241台灣新北市三重區自強路二段84號
延和路,土城區,236台灣新北市土城區延和路56號
民族街28巷9弄,三峽區,237台灣新北市三峽區民族街28巷9弄12號
永明街,鶯歌區,239台灣新北市鶯歌區永明街21號
金城路一段,土城區,236台灣新北市土城區金城路一段62號
金城路一段,土城區,236台灣新北市土城區金城路一段62號
興城路,土城區,236台灣新北市土城區興城路17號
新北市,台灣,242台灣新北市新莊區Touqian Elementary School
頭前路,新莊區,242台灣新北市新莊區頭前路99號
頭前路,新莊區,242台灣新北市新莊區頭前路99號
頭前路,新莊區,242台灣新北市新莊區頭前路99號
新北市,台灣,242台灣新北市新莊區Touqian Elementary School
仁愛路,永和區,234台灣新北市永和區仁愛路303號
仁愛路,永和區,234台灣新北市永和區仁愛路303號
和平路,板橋區,220台灣新北市板橋區和平路101號
環中路,中和區,235台灣新北市中和區環中路89號
莒光路,中和區,235台灣新北市中和區莒光路160-2號
光中路,板橋區,220台灣新北市板橋區光中路109號
光中路,板橋區,220台灣新北市板橋區光中路109號
光中路,板橋區,220台灣新北市板橋區光中路109號
光中路,板橋區,220台灣新北市板橋區光中路109號
重慶路,板橋區,220台灣新北市板橋區重慶路194號
重慶路,板橋區,220台灣新北市板橋區重慶路194號
板橋區,新北市,220台灣新北市板橋區聯合醫院板橋院區(龍泉街)
英士路,板橋區,220台灣新北市板橋區英士路199號
樹林區,新北市,238台灣新北市樹林區學府大成路口
板橋區,新北市,220台灣新北市板橋區海山高中
民族路151巷,板橋區,220台灣新北市板橋區民族路151巷56號
樹林區,新北市,238台灣新北市樹林區學府大成路口
樹林區,新北市,238台灣新北市樹林區學府大成路口
中和街,新莊區,242台灣新北市新莊區中和街64號
環中路,中和區,235台灣新北市中和區環中路84號
環中路,中和區,235台灣新北市中和區環中路82號
環中路,中和區,235台灣新北市中和區環中路82號
環中路,中和區,235台灣新北市中和區環中路82號
環中路,中和區,235台灣新北市中和區環中路80號
環中路,中和區,235台灣新北市中和區環中路80號
民權街,三峽區,237台灣新北市三峽區民權街225號
民權街,三峽區,237台灣新北市三峽區民權街225號
福德一路,汐止區,221台灣新北市汐止區福德一路269號
福德一路,汐止區,221台灣新北市汐止區福德一路278號
福德一路,汐止區,221台灣新北市汐止區福德一路269號
新莊區,新北市,242台灣新北市新莊區光華國小(民安西路)
新莊區,新北市,"1 No. 327-1號, 中原路新莊區新北市台灣 242"
中原路,新莊區,242台灣新北市新莊區中原路327-1號
新莊區,新北市,242台灣新北市新莊區光華國小(民安西路)
民安西路,新莊區,242台灣新北市新莊區民安西路149號
民安西路,新莊區,242台灣新北市新莊區民安西路149號
汐止區,新北市,221台灣新北市汐止區青山國中[新巴士]
學勤路,樹林區,238台灣新北市樹林區學勤路536號
公園路,林口區,244台灣新北市林口區公園路180號
學勤路,樹林區,238台灣新北市樹林區學勤路540號
三民路,新店區,231台灣新北市新店區三民路30號
三民路,新店區,231台灣新北市新店區三民路30號
三民路,新店區,231台灣新北市新店區三民路30號
三民路,新店區,231台灣新北市新店區三民路34號
自立街,新莊區,242台灣新北市新莊區自立街184號
五華街,三重區,241台灣新北市三重區五華街197號
五華街,三重區,241台灣新北市三重區五華街199號
五華街,三重區,241台灣新北市三重區五華街160號
樹林區,新北市,238台灣新北市樹林區新北市樹林區學勤路539號
樹林區,新北市,238台灣新北市樹林區桃子腳國中小
民族街28巷9弄,三峽區,237台灣新北市三峽區民族街28巷9弄14號
樹林區,新北市,238台灣新北市樹林區桃子腳國中小
瓊泰路,新莊區,242台灣新北市新莊區瓊泰路143號
瓊泰路,新莊區,242台灣新北市新莊區瓊泰路143號
瓊泰路,新莊區,242台灣新北市新莊區瓊泰路141號
瓊泰路,新莊區,242台灣新北市新莊區瓊泰路139號
新莊區,新北市,242台灣新北市新莊區豐年國小
新北市,台灣,242台灣新北市新莊區Feng-Nian Elementary School
新北市,台灣,242台灣新北市新莊區Feng-Nian Elementary School
公園路,林口區,244台灣新北市林口區公園路180號
新北市,台灣,242台灣新北市新莊區Feng-Nian Elementary School
新北市,台灣,242台灣新北市新莊區Feng-Nian Elementary School
自立街,新莊區,242台灣新北市新莊區自立街182號
學勤路,樹林區,238台灣新北市樹林區學勤路542號
學勤路,樹林區,238台灣新北市樹林區學勤路542號
學勤路,樹林區,238台灣新北市樹林區學勤路536號
文化二路一段,林口區,244台灣新北市林口區文化二路一段266號
三峽區,新北市,237台灣新北市三峽區三峽老街(民族民權街口)
昌隆街,新莊區,242台灣新北市新莊區昌隆街63號
昌隆街,新莊區,242台灣新北市新莊區昌隆街78號
公園路,林口區,244台灣新北市林口區公園路180號
復興路,中和區,235台灣新北市中和區復興路267號
民安西路,新莊區,242台灣新北市新莊區民安西路19號
復興路,中和區,235台灣新北市中和區復興路263號
自強路,中和區,235台灣新北市中和區自強路16號
立人街,中和區,235台灣新北市中和區立人街25號
圓通路,中和區,235台灣新北市中和區圓通路391之2號
圓通路,中和區,235台灣新北市中和區圓通路389號
龍安路,新莊區,242台灣新北市新莊區龍安路108號
龍安路,新莊區,242台灣新北市新莊區龍安路110號
光明街,鶯歌區,239台灣新北市鶯歌區光明街94號
北新路,淡水區,251台灣新北市淡水區北新路74號
公園路,林口區,244台灣新北市林口區公園路180號
公園路,林口區,244台灣新北市林口區公園路180號
明峰街,汐止區,221台灣新北市汐止區明峰街208號
明峰街,汐止區,221台灣新北市汐止區明峰街198號
明峰街,汐止區,221台灣新北市汐止區明峰街196號
明峰街,汐止區,221台灣新北市汐止區明峰街196號
明峰街,汐止區,221台灣新北市汐止區明峰街196號
金城路二段,土城區,236台灣新北市土城區金城路二段358號
水碓路,五股區,248台灣新北市五股區水碓路7-9號
館前東路,板橋區,220台灣新北市板橋區館前東路18號
館前東路,板橋區,220台灣新北市板橋區館前東路18號
館前東路,板橋區,220台灣新北市板橋區館前東路96號9號
板橋區,新北市,220台灣新北市板橋區介壽公園(館前東路)
館前東路,板橋區,220台灣新北市板橋區館前東路65號
安忠路,新店區,231台灣新北市新店區安忠路29號
板橋區,新北市,220台灣新北市板橋區介壽公園(館前東路)
板橋區,新北市,220台灣新北市板橋區介壽公園(館前東路)
板橋區,新北市,220台灣新北市板橋區介壽公園(館前東路)
館前東路,板橋區,220台灣新北市板橋區館前東路102號
松江街,板橋區,220台灣新北市板橋區松江街63號
松江街,板橋區,220台灣新北市板橋區松江街63號
松江街,板橋區,220台灣新北市板橋區松江街63號
松江街,板橋區,220台灣新北市板橋區松江街63號
土城區,新北市,236台灣新北市土城區清水高中
土城區,新北市,236台灣新北市土城區清水高中
明德路一段,土城區,236台灣新北市土城區明德路一段72號
土城區,新北市,236台灣新北市土城區清水高中
新北市,台灣,236台灣新北市土城區Qing Shui Senior High School
明德路一段105巷,土城區,236台灣新北市土城區明德路一段105巷2號
明德路一段105巷,土城區,236台灣新北市土城區明德路一段105巷2號
明德路一段105巷,土城區,236台灣新北市土城區明德路一段105巷2號
中華路,樹林區,238台灣新北市樹林區中華路30號
樹林區,新北市,238台灣新北市樹林區中華路12巷新北市立樹林高級中學旁
中華路,樹林區,238台灣新北市樹林區中華路30號
中華路,樹林區,238台灣新北市樹林區中華路30號
中華路,樹林區,238台灣新北市樹林區中華路30號
公園路,林口區,244台灣新北市林口區公園路189號
光中路,中和區,235台灣新北市中和區光中路36號
新海路,板橋區,220台灣新北市板橋區新海路181號
光環路一段,板橋區,220台灣新北市板橋區光環路一段27號
光環路一段,板橋區,220台灣新北市板橋區光環路一段27號
光環路一段,板橋區,220台灣新北市板橋區光環路一段27號
光環路一段,板橋區,220台灣新北市板橋區光環路一段27號
中正路,板橋區,220台灣新北市板橋區中正路23號
公館街,板橋區,220台灣新北市板橋區公館街268號
新北市,台灣,220台灣新北市板橋區Wende Elementary School(Gongguan St.)
新北市,台灣,220台灣新北市板橋區Wende Elementary School(Gongguan St.)
安和路,中和區,235台灣新北市中和區安和路87號
安和路,中和區,235台灣新北市中和區安和路77號
重慶路308巷,板橋區,220台灣新北市板橋區重慶路308巷4號
成都街,板橋區,220台灣新北市板橋區成都街49號
成都街,板橋區,220台灣新北市板橋區成都街49號
成都街,板橋區,220台灣新北市板橋區成都街36號
成都路63巷,板橋區,220台灣新北市板橋區成都路63巷63號
成都街,板橋區,220台灣新北市板橋區成都街77號
成都街,板橋區,220台灣新北市板橋區成都街52號
成都街,板橋區,220台灣新北市板橋區成都街77號
成都街,板橋區,220台灣新北市板橋區成都街77號
